,Date,Open,High,Low,Close,Volume,Adj_Close
2022-12-29 00:22:00,1672284120000,16549.5,16549.5,16548.1,16548.1,30.572,16548.10
2022-12-29 00:23:00,1672284180000,16548.2,16548.2,16548.1,16548.2,31.881,16548.20
2022-12-29 00:24:00,1672284240000,16548.2,16548.2,16541.7,16541.8,41.529,16541.80
2022-12-29 00:25:00,1672284300000,16541.7,16541.8,16541.7,16541.8,72.813,16541.80
2022-12-29 00:26:00,1672284360000,16541.8,16541.8,16541.7,16541.7,34.217,16541.70
2022-12-29 00:27:00,1672284420000,16541.8,16545.9,16541.7,16545.9,85.066,16545.90
2022-12-29 00:28:00,1672284480000,16545.9,16551.0,16545.8,16551.0,95.307,16551.00
2022-12-29 00:29:00,1672284540000,16551.0,16552.9,16550.9,16552.8,67.746,16552.80
2022-12-29 00:30:00,1672284600000,16552.8,16556.8,16552.8,16554.2,162.46,16554.20
2022-12-29 00:31:00,1672284660000,16554.2,16554.4,16554.2,16554.3,67.921,16554.30
2022-12-29 00:32:00,1672284720000,16554.4,16554.4,16545.4,16547.8,133.321,16547.80
2022-12-29 00:33:00,1672284780000,16547.9,16547.9,16545.1,16545.1,65.727,16545.10
2022-12-29 00:34:00,1672284840000,16545.1,16545.2,16544.1,16544.1,49.656,16544.10
2022-12-29 00:35:00,1672284900000,16544.1,16544.1,16541.7,16541.7,52.749,16541.70
2022-12-29 00:36:00,1672284960000,16541.7,16546.5,16541.7,16546.4,54.392,16546.40
2022-12-29 00:37:00,1672285020000,16546.3,16546.4,16544.6,16544.6,44.787,16544.60
2022-12-29 00:38:00,1672285080000,16544.7,16544.7,16544.2,16544.3,19.303,16544.30
2022-12-29 00:39:00,1672285140000,16544.3,16544.3,16543.5,16543.6,31.994,16543.60
2022-12-29 00:40:00,1672285200000,16543.5,16543.6,16543.5,16543.6,43.748,16543.60
2022-12-29 00:41:00,1672285260000,16543.6,16543.6,16543.4,16543.5,23.313,16543.50
2022-12-29 00:42:00,1672285320000,16543.4,16543.4,16542.1,16542.2,25.574,16542.20
2022-12-29 00:43:00,1672285380000,16542.2,16542.2,16541.1,16541.1,72.266,16541.10
2022-12-29 00:44:00,1672285440000,16541.0,16541.1,16538.1,16540.6,121.524,16540.60
2022-12-29 00:45:00,1672285500000,16540.7,16540.7,16538.9,16539.1,88.502,16539.10
2022-12-29 00:46:00,1672285560000,16539.2,16540.3,16539.1,16540.2,16.089,16540.20
2022-12-29 00:47:00,1672285620000,16540.2,16541.7,16540.2,16541.7,26.922,16541.70
2022-12-29 00:48:00,1672285680000,16541.7,16541.7,16541.6,16541.6,36.415,16541.60
2022-12-29 00:49:00,1672285740000,16541.7,16541.7,16540.0,16540.0,24.013,16540.00
2022-12-29 00:50:00,1672285800000,16540.0,16540.1,16540.0,16540.1,26.226,16540.10
2022-12-29 00:51:00,1672285860000,16540.0,16548.3,16540.0,16548.3,360.154,16548.30
2022-12-29 00:52:00,1672285920000,16548.2,16550.6,16546.9,16550.1,84.804,16550.10
2022-12-29 00:53:00,1672285980000,16550.1,16550.1,16548.7,16548.8,41.859,16548.80
2022-12-29 00:54:00,1672286040000,16548.7,16552.7,16548.7,16552.7,144.244,16552.70
2022-12-29 00:55:00,1672286100000,16552.7,16552.7,16551.9,16552.0,54.475,16552.00
2022-12-29 00:56:00,1672286160000,16552.0,16552.0,16551.9,16552.0,17.679,16552.00
2022-12-29 00:57:00,1672286220000,16552.0,16552.0,16551.9,16551.9,40.938,16551.90
2022-12-29 00:58:00,1672286280000,16552.0,16552.0,16551.1,16551.2,49.523,16551.20
2022-12-29 00:59:00,1672286340000,16551.2,16553.2,16551.1,16553.2,48.899,16553.20
2022-12-29 01:00:00,1672286400000,16553.1,16553.2,16549.7,16549.7,102.023,16549.70
2022-12-29 01:01:00,1672286460000,16549.7,16549.8,16534.8,16534.8,531.42,16534.80
2022-12-29 01:02:00,1672286520000,16534.8,16536.6,16534.8,16536.6,89.241,16536.60
2022-12-29 01:03:00,1672286580000,16536.6,16538.9,16536.5,16538.9,115.357,16538.90
2022-12-29 01:04:00,1672286640000,16538.8,16540.9,16538.8,16540.8,54.265,16540.80
2022-12-29 01:05:00,1672286700000,16540.8,16540.9,16539.2,16539.3,77.796,16539.30
2022-12-29 01:06:00,1672286760000,16539.3,16540.0,16539.2,16540.0,26.107,16540.00
2022-12-29 01:07:00,1672286820000,16540.0,16540.0,16539.9,16539.9,32.296,16539.90
2022-12-29 01:08:00,1672286880000,16540.0,16547.6,16538.5,16547.6,333.942,16547.60
2022-12-29 01:09:00,1672286940000,16547.6,16547.8,16535.5,16537.4,131.32,16537.40
2022-12-29 01:10:00,1672287000000,16537.4,16547.8,16537.4,16547.8,74.093,16547.80
2022-12-29 01:11:00,1672287060000,16547.8,16551.0,16547.8,16548.2,211.685,16548.20
2022-12-29 01:12:00,1672287120000,16548.1,16549.0,16548.1,16548.9,69.214,16548.90
2022-12-29 01:13:00,1672287180000,16549.0,16549.0,16545.2,16546.0,44.963,16546.00
2022-12-29 01:14:00,1672287240000,16546.1,16546.1,16546.0,16546.0,37.992,16546.00
2022-12-29 01:15:00,1672287300000,16546.0,16546.1,16546.0,16546.1,29.054,16546.10
2022-12-29 01:16:00,1672287360000,16546.0,16546.1,16541.8,16541.8,84.888,16541.80
2022-12-29 01:17:00,1672287420000,16541.8,16542.0,16541.8,16542.0,66.899,16542.00
2022-12-29 01:18:00,1672287480000,16542.0,16542.1,16541.9,16542.0,55.059,16542.00
2022-12-29 01:19:00,1672287540000,16542.1,16542.5,16542.0,16542.4,17.561,16542.40
2022-12-29 01:20:00,1672287600000,16542.4,16543.8,16542.4,16543.8,43.667,16543.80
2022-12-29 01:21:00,1672287660000,16543.7,16543.8,16543.7,16543.8,14.814,16543.80
2022-12-29 01:22:00,1672287720000,16543.8,16545.0,16543.7,16544.9,29.799,16544.90
2022-12-29 01:23:00,1672287780000,16545.0,16548.0,16544.9,16548.0,23.986,16548.00
2022-12-29 01:24:00,1672287840000,16547.9,16554.2,16547.9,16552.0,362.634,16552.00
2022-12-29 01:25:00,1672287900000,16552.0,16560.0,16551.9,16558.0,334.961,16558.00
2022-12-29 01:26:00,1672287960000,16557.9,16567.0,16555.5,16560.0,650.754,16560.00
2022-12-29 01:27:00,1672288020000,16560.0,16560.0,16555.7,16557.5,94.765,16557.50
2022-12-29 01:28:00,1672288080000,16557.4,16558.5,16554.8,16557.6,93.554,16557.60
2022-12-29 01:29:00,1672288140000,16557.6,16557.6,16554.1,16554.1,63.842,16554.10
2022-12-29 01:30:00,1672288200000,16554.1,16554.6,16554.0,16554.1,57.489,16554.10
2022-12-29 01:31:00,1672288260000,16554.1,16554.1,16549.6,16549.6,77.898,16549.60
2022-12-29 01:32:00,1672288320000,16549.7,16550.0,16548.9,16550.0,36.313,16550.00
2022-12-29 01:33:00,1672288380000,16549.9,16550.0,16549.6,16549.6,29.32,16549.60
2022-12-29 01:34:00,1672288440000,16549.7,16549.7,16549.5,16549.6,24.631,16549.60
2022-12-29 01:35:00,1672288500000,16549.6,16549.6,16548.3,16548.3,107.239,16548.30
2022-12-29 01:36:00,1672288560000,16548.4,16553.0,16548.3,16552.2,98.45,16552.20
2022-12-29 01:37:00,1672288620000,16552.2,16552.2,16549.8,16549.8,44.921,16549.80
2022-12-29 01:38:00,1672288680000,16549.8,16549.9,16549.1,16549.1,69.863,16549.10
2022-12-29 01:39:00,1672288740000,16549.1,16551.3,16549.1,16551.3,50.437,16551.30
2022-12-29 01:40:00,1672288800000,16551.3,16552.1,16551.2,16552.0,25.34,16552.00
2022-12-29 01:41:00,1672288860000,16552.0,16553.1,16552.0,16553.1,33.612,16553.10
2022-12-29 01:42:00,1672288920000,16553.1,16561.6,16553.0,16560.3,159.13,16560.30
2022-12-29 01:43:00,1672288980000,16560.3,16561.8,16558.0,16558.1,109.855,16558.10
2022-12-29 01:44:00,1672289040000,16558.0,16558.1,16558.0,16558.0,46.133,16558.00
2022-12-29 01:45:00,1672289100000,16558.1,16559.5,16556.4,16559.5,83.802,16559.50
2022-12-29 01:46:00,1672289160000,16559.5,16561.8,16559.4,16561.2,108.366,16561.20
2022-12-29 01:47:00,1672289220000,16561.2,16563.7,16561.2,16562.4,66.04,16562.40
2022-12-29 01:48:00,1672289280000,16562.4,16565.5,16562.3,16565.5,69.768,16565.50
2022-12-29 01:49:00,1672289340000,16565.4,16567.9,16564.1,16566.6,123.22,16566.60
2022-12-29 01:50:00,1672289400000,16566.6,16568.6,16565.0,16566.5,228.642,16566.50
2022-12-29 01:51:00,1672289460000,16566.6,16569.7,16566.5,16567.8,122.682,16567.80
2022-12-29 01:52:00,1672289520000,16567.8,16574.0,16567.3,16568.7,236.223,16568.70
2022-12-29 01:53:00,1672289580000,16568.7,16571.3,16568.6,16569.5,92.407,16569.50
2022-12-29 01:54:00,1672289640000,16569.5,16569.6,16567.1,16568.0,105.46,16568.00
2022-12-29 01:55:00,1672289700000,16568.0,16569.4,16562.5,16564.7,181.35,16564.70
2022-12-29 01:56:00,1672289760000,16564.7,16566.2,16564.6,16564.7,45.514,16564.70
2022-12-29 01:57:00,1672289820000,16564.8,16567.6,16564.7,16567.5,45.979,16567.50
2022-12-29 01:58:00,1672289880000,16567.6,16570.0,16566.5,16566.6,103.365,16566.60
2022-12-29 01:59:00,1672289940000,16566.6,16566.6,16561.1,16564.3,148.108,16564.30
2022-12-29 02:00:00,1672290000000,16564.3,16566.1,16563.0,16566.0,137.058,16566.00
2022-12-29 02:01:00,1672290060000,16566.0,16566.1,16566.0,16566.1,38.117,16566.10
2022-12-29 02:02:00,1672290120000,16566.0,16566.1,16565.4,16565.4,46.718,16565.40
2022-12-29 02:03:00,1672290180000,16565.5,16565.5,16565.4,16565.5,37.848,16565.50
2022-12-29 02:04:00,1672290240000,16565.4,16565.5,16559.6,16559.6,86.131,16559.60
2022-12-29 02:05:00,1672290300000,16559.6,16563.0,16556.3,16563.0,157.653,16563.00
2022-12-29 02:06:00,1672290360000,16563.2,16563.3,16563.2,16563.3,46.712,16563.30
2022-12-29 02:07:00,1672290420000,16563.2,16563.3,16556.2,16556.3,113.211,16556.30
2022-12-29 02:08:00,1672290480000,16556.2,16556.3,16556.0,16556.0,31.952,16556.00
2022-12-29 02:09:00,1672290540000,16556.0,16556.0,16554.0,16554.0,63.38,16554.00
2022-12-29 02:10:00,1672290600000,16554.0,16558.1,16554.0,16557.5,95.842,16557.50
2022-12-29 02:11:00,1672290660000,16557.5,16557.6,16556.6,16556.6,20.343,16556.60
2022-12-29 02:12:00,1672290720000,16556.6,16556.7,16556.6,16556.6,30.357,16556.60
2022-12-29 02:13:00,1672290780000,16556.6,16559.0,16556.6,16559.0,94.976,16559.00
2022-12-29 02:14:00,1672290840000,16558.9,16559.1,16558.9,16559.1,62.279,16559.10
2022-12-29 02:15:00,1672290900000,16559.1,16559.1,16559.0,16559.0,42.713,16559.00
2022-12-29 02:16:00,1672290960000,16559.0,16559.1,16559.0,16559.1,26.953,16559.10
2022-12-29 02:17:00,1672291020000,16559.1,16559.1,16555.4,16555.4,68.896,16555.40
2022-12-29 02:18:00,1672291080000,16555.5,16555.5,16555.4,16555.4,26.962,16555.40
2022-12-29 02:19:00,1672291140000,16555.5,16555.5,16553.1,16553.1,66.67,16553.10
2022-12-29 02:20:00,1672291200000,16553.1,16553.9,16553.1,16553.9,77.646,16553.90
2022-12-29 02:21:00,1672291260000,16553.9,16560.0,16553.8,16560.0,65.262,16560.00
2022-12-29 02:22:00,1672291320000,16560.0,16560.0,16559.9,16560.0,47.692,16560.00
2022-12-29 02:23:00,1672291380000,16559.9,16560.9,16559.9,16560.9,48.714,16560.90
2022-12-29 02:24:00,1672291440000,16560.9,16560.9,16560.8,16560.9,12.769,16560.90
2022-12-29 02:25:00,1672291500000,16560.8,16560.9,16560.8,16560.9,17.784,16560.90
2022-12-29 02:26:00,1672291560000,16560.9,16560.9,16560.8,16560.9,20.561,16560.90
2022-12-29 02:27:00,1672291620000,16560.9,16561.0,16554.0,16554.0,72.782,16554.00
2022-12-29 02:28:00,1672291680000,16554.0,16554.1,16554.0,16554.0,59.408,16554.00
2022-12-29 02:29:00,1672291740000,16554.0,16554.1,16553.1,16553.2,57.254,16553.20
2022-12-29 02:30:00,1672291800000,16553.1,16556.0,16553.1,16556.0,74.186,16556.00
2022-12-29 02:31:00,1672291860000,16556.0,16558.2,16555.9,16558.2,26.121,16558.20
2022-12-29 02:32:00,1672291920000,16558.2,16558.2,16558.1,16558.1,22.212,16558.10
2022-12-29 02:33:00,1672291980000,16558.2,16559.6,16558.1,16559.6,20.923,16559.60
2022-12-29 02:34:00,1672292040000,16559.5,16562.7,16559.5,16561.5,173.811,16561.50
2022-12-29 02:35:00,1672292100000,16561.5,16561.5,16561.4,16561.5,41.874,16561.50
2022-12-29 02:36:00,1672292160000,16561.5,16561.5,16558.4,16558.4,42.831,16558.40
2022-12-29 02:37:00,1672292220000,16558.5,16558.5,16556.4,16556.5,35.873,16556.50
2022-12-29 02:38:00,1672292280000,16556.5,16556.5,16556.4,16556.4,16.559,16556.40
2022-12-29 02:39:00,1672292340000,16556.4,16556.5,16556.4,16556.5,21.307,16556.50
2022-12-29 02:40:00,1672292400000,16556.5,16561.0,16556.4,16561.0,57.307,16561.00
2022-12-29 02:41:00,1672292460000,16561.0,16561.0,16557.1,16557.1,65.252,16557.10
2022-12-29 02:42:00,1672292520000,16557.2,16560.2,16557.1,16558.4,65.295,16558.40
2022-12-29 02:43:00,1672292580000,16558.5,16558.5,16557.3,16557.3,26.919,16557.30
2022-12-29 02:44:00,1672292640000,16557.3,16557.4,16557.1,16557.1,39.993,16557.10
2022-12-29 02:45:00,1672292700000,16557.2,16560.7,16557.1,16560.7,35.74,16560.70
2022-12-29 02:46:00,1672292760000,16560.8,16564.5,16560.7,16564.5,55.912,16564.50
2022-12-29 02:47:00,1672292820000,16564.6,16565.3,16564.5,16565.3,24.594,16565.30
2022-12-29 02:48:00,1672292880000,16565.3,16565.3,16565.2,16565.3,14.933,16565.30
2022-12-29 02:49:00,1672292940000,16565.2,16565.3,16563.4,16563.4,59.156,16563.40
2022-12-29 02:50:00,1672293000000,16563.4,16564.1,16563.4,16564.0,53.153,16564.00
2022-12-29 02:51:00,1672293060000,16564.1,16571.3,16564.0,16570.1,285.668,16570.10
2022-12-29 02:52:00,1672293120000,16570.1,16572.0,16570.0,16572.0,62.293,16572.00
2022-12-29 02:53:00,1672293180000,16572.0,16572.5,16571.9,16572.4,46.809,16572.40
2022-12-29 02:54:00,1672293240000,16572.5,16572.5,16571.9,16571.9,85.221,16571.90
2022-12-29 02:55:00,1672293300000,16571.9,16573.4,16571.9,16573.4,82.579,16573.40
2022-12-29 02:56:00,1672293360000,16573.4,16575.1,16570.6,16575.1,364.641,16575.10
2022-12-29 02:57:00,1672293420000,16575.1,16575.1,16571.2,16571.2,112.706,16571.20
2022-12-29 02:58:00,1672293480000,16571.2,16571.3,16570.5,16570.5,38.156,16570.50
2022-12-29 02:59:00,1672293540000,16570.5,16570.6,16570.5,16570.5,19.033,16570.50
2022-12-29 03:00:00,1672293600000,16570.6,16570.6,16570.5,16570.6,54.91,16570.60
2022-12-29 03:01:00,1672293660000,16570.6,16575.3,16570.5,16575.2,163.581,16575.20
2022-12-29 03:02:00,1672293720000,16575.3,16575.3,16575.2,16575.3,39.993,16575.30
2022-12-29 03:03:00,1672293780000,16575.3,16575.3,16572.0,16572.1,106.609,16572.10
2022-12-29 03:04:00,1672293840000,16572.1,16572.1,16568.8,16568.8,142.898,16568.80
2022-12-29 03:05:00,1672293900000,16568.8,16568.9,16568.0,16568.1,46.137,16568.10
2022-12-29 03:06:00,1672293960000,16568.0,16570.2,16568.0,16570.1,100.445,16570.10
2022-12-29 03:07:00,1672294020000,16570.2,16570.2,16570.1,16570.1,50.547,16570.10
2022-12-29 03:08:00,1672294080000,16570.2,16570.2,16565.0,16565.0,73.728,16565.00
2022-12-29 03:09:00,1672294140000,16565.0,16565.1,16563.2,16564.2,64.012,16564.20
2022-12-29 03:10:00,1672294200000,16564.1,16564.2,16558.6,16561.9,149.596,16561.90
2022-12-29 03:11:00,1672294260000,16562.0,16562.0,16558.8,16558.8,58.424,16558.80
2022-12-29 03:12:00,1672294320000,16558.8,16560.0,16558.8,16559.9,43.889,16559.90
2022-12-29 03:13:00,1672294380000,16559.9,16560.0,16559.9,16560.0,65.969,16560.00
2022-12-29 03:14:00,1672294440000,16560.0,16566.3,16560.0,16566.2,71.787,16566.20
2022-12-29 03:15:00,1672294500000,16566.3,16569.0,16565.2,16565.2,66.55,16565.20
2022-12-29 03:16:00,1672294560000,16565.1,16565.2,16563.7,16565.2,52.543,16565.20
2022-12-29 03:17:00,1672294620000,16565.2,16565.9,16565.1,16565.9,30.941,16565.90
2022-12-29 03:18:00,1672294680000,16565.9,16568.0,16564.2,16567.9,120.188,16567.90
2022-12-29 03:19:00,1672294740000,16567.9,16568.9,16567.9,16568.8,36.495,16568.80
2022-12-29 03:20:00,1672294800000,16568.9,16568.9,16563.7,16563.8,69.234,16563.80
2022-12-29 03:21:00,1672294860000,16563.7,16563.8,16560.6,16560.7,121.385,16560.70
2022-12-29 03:22:00,1672294920000,16560.7,16562.0,16560.6,16562.0,85.36,16562.00
2022-12-29 03:23:00,1672294980000,16562.0,16562.9,16561.9,16562.9,24.142,16562.90
2022-12-29 03:24:00,1672295040000,16562.9,16565.1,16562.8,16565.1,37.045,16565.10
2022-12-29 03:25:00,1672295100000,16565.0,16565.1,16563.3,16563.3,47.504,16563.30
2022-12-29 03:26:00,1672295160000,16563.3,16563.4,16563.3,16563.4,8.995,16563.40
2022-12-29 03:27:00,1672295220000,16563.3,16563.4,16558.0,16558.0,83.384,16558.00
2022-12-29 03:28:00,1672295280000,16558.0,16558.1,16555.0,16555.1,97.228,16555.10
2022-12-29 03:29:00,1672295340000,16555.0,16556.5,16554.5,16556.4,78.718,16556.40
2022-12-29 03:30:00,1672295400000,16556.4,16556.5,16554.0,16555.1,129.296,16555.10
2022-12-29 03:31:00,1672295460000,16555.1,16558.7,16553.4,16558.6,73.691,16558.60
2022-12-29 03:32:00,1672295520000,16558.7,16558.7,16558.6,16558.6,28.715,16558.60
2022-12-29 03:33:00,1672295580000,16558.6,16558.7,16558.6,16558.7,24.35,16558.70
2022-12-29 03:34:00,1672295640000,16558.6,16561.0,16558.6,16561.0,69.631,16561.00
2022-12-29 03:35:00,1672295700000,16561.0,16565.9,16560.9,16565.8,112.11,16565.80
2022-12-29 03:36:00,1672295760000,16565.9,16571.0,16565.8,16571.0,121.315,16571.00
2022-12-29 03:37:00,1672295820000,16571.0,16572.4,16569.1,16569.1,89.307,16569.10
2022-12-29 03:38:00,1672295880000,16569.0,16569.1,16567.4,16567.5,47.435,16567.50
2022-12-29 03:39:00,1672295940000,16567.4,16567.5,16567.4,16567.4,16.283,16567.40
2022-12-29 03:40:00,1672296000000,16567.5,16567.5,16566.0,16566.0,30.619,16566.00
2022-12-29 03:41:00,1672296060000,16566.1,16566.1,16562.1,16562.1,74.353,16562.10
2022-12-29 03:42:00,1672296120000,16562.2,16562.2,16559.0,16560.7,117.176,16560.70
2022-12-29 03:43:00,1672296180000,16560.7,16560.8,16560.7,16560.7,22.975,16560.70
2022-12-29 03:44:00,1672296240000,16560.7,16560.8,16560.7,16560.8,20.277,16560.80
2022-12-29 03:45:00,1672296300000,16560.8,16562.5,16560.7,16562.5,50.367,16562.50
2022-12-29 03:46:00,1672296360000,16562.5,16564.3,16562.5,16564.3,32.241,16564.30
2022-12-29 03:47:00,1672296420000,16564.2,16564.3,16562.9,16562.9,53.521,16562.90
2022-12-29 03:48:00,1672296480000,16562.9,16563.0,16561.1,16561.2,42.425,16561.20
2022-12-29 03:49:00,1672296540000,16561.2,16561.2,16561.1,16561.2,15.165,16561.20
2022-12-29 03:50:00,1672296600000,16561.1,16561.2,16561.1,16561.1,26.785,16561.10
2022-12-29 03:51:00,1672296660000,16561.1,16561.2,16560.1,16560.1,58.011,16560.10
2022-12-29 03:52:00,1672296720000,16560.2,16560.2,16556.7,16556.8,83.138,16556.80
2022-12-29 03:53:00,1672296780000,16556.7,16556.8,16555.3,16556.4,82.184,16556.40
2022-12-29 03:54:00,1672296840000,16556.4,16556.4,16555.4,16555.4,50.54,16555.40
2022-12-29 03:55:00,1672296900000,16555.3,16556.9,16555.3,16556.8,53.981,16556.80
2022-12-29 03:56:00,1672296960000,16556.8,16558.6,16556.8,16558.6,111.706,16558.60
2022-12-29 03:57:00,1672297020000,16558.6,16560.2,16558.6,16560.2,41.721,16560.20
2022-12-29 03:58:00,1672297080000,16560.1,16564.3,16560.1,16563.7,110.672,16563.70
2022-12-29 03:59:00,1672297140000,16563.6,16563.6,16560.1,16560.2,33.385,16560.20
2022-12-29 04:00:00,1672297200000,16560.1,16560.1,16557.9,16558.0,48.656,16558.00
2022-12-29 04:01:00,1672297260000,16557.9,16558.0,16555.0,16555.0,56.546,16555.00
2022-12-29 04:02:00,1672297320000,16555.0,16555.1,16553.5,16554.2,58.8,16554.20
2022-12-29 04:03:00,1672297380000,16554.2,16554.3,16554.2,16554.2,49.496,16554.20
2022-12-29 04:04:00,1672297440000,16554.2,16554.3,16554.2,16554.2,50.093,16554.20
2022-12-29 04:05:00,1672297500000,16554.2,16554.3,16554.2,16554.2,20.975,16554.20
2022-12-29 04:06:00,1672297560000,16554.2,16557.6,16554.2,16557.5,63.539,16557.50
2022-12-29 04:07:00,1672297620000,16557.5,16557.6,16557.0,16557.0,52.013,16557.00
2022-12-29 04:08:00,1672297680000,16557.0,16557.1,16553.3,16556.5,45.782,16556.50
2022-12-29 04:09:00,1672297740000,16556.4,16556.5,16556.3,16556.3,42.19,16556.30
2022-12-29 04:10:00,1672297800000,16556.3,16556.4,16551.6,16551.7,86.657,16551.70
2022-12-29 04:11:00,1672297860000,16551.6,16551.7,16545.2,16545.2,191.035,16545.20
2022-12-29 04:12:00,1672297920000,16545.3,16547.2,16545.2,16547.1,176.419,16547.10
2022-12-29 04:13:00,1672297980000,16547.2,16547.2,16544.8,16545.3,104.417,16545.30
2022-12-29 04:14:00,1672298040000,16545.3,16545.3,16535.0,16539.7,467.427,16539.70
2022-12-29 04:15:00,1672298100000,16539.8,16539.8,16536.6,16537.7,289.905,16537.70
2022-12-29 04:16:00,1672298160000,16537.6,16539.8,16536.3,16536.6,118.751,16536.60
2022-12-29 04:17:00,1672298220000,16536.5,16536.9,16534.4,16536.8,221.494,16536.80
2022-12-29 04:18:00,1672298280000,16536.9,16539.2,16536.8,16539.2,71.29,16539.20
2022-12-29 04:19:00,1672298340000,16539.2,16539.2,16539.1,16539.1,38.683,16539.10
2022-12-29 04:20:00,1672298400000,16539.1,16546.7,16539.1,16540.3,302.625,16540.30
2022-12-29 04:21:00,1672298460000,16540.3,16540.3,16536.3,16536.3,214.428,16536.30
2022-12-29 04:22:00,1672298520000,16536.3,16542.6,16536.3,16541.3,174.192,16541.30
2022-12-29 04:23:00,1672298580000,16541.3,16542.2,16541.3,16542.1,50.625,16542.10
2022-12-29 04:24:00,1672298640000,16542.1,16542.2,16538.3,16538.4,73.788,16538.40
2022-12-29 04:25:00,1672298700000,16538.3,16538.8,16534.1,16538.8,214.688,16538.80
2022-12-29 04:26:00,1672298760000,16538.8,16539.1,16535.6,16535.7,149.263,16535.70
2022-12-29 04:27:00,1672298820000,16535.6,16535.7,16530.3,16530.4,209.241,16530.40
2022-12-29 04:28:00,1672298880000,16530.4,16534.0,16529.7,16529.8,288.857,16529.80
2022-12-29 04:29:00,1672298940000,16529.8,16534.8,16529.7,16532.8,335.562,16532.80
2022-12-29 04:30:00,1672299000000,16532.9,16532.9,16530.9,16531.0,98.562,16531.00
2022-12-29 04:31:00,1672299060000,16531.0,16536.0,16529.5,16533.1,302.42,16533.10
2022-12-29 04:32:00,1672299120000,16533.2,16534.3,16532.1,16534.3,133.003,16534.30
2022-12-29 04:33:00,1672299180000,16534.2,16534.3,16532.9,16533.7,61.21,16533.70
2022-12-29 04:34:00,1672299240000,16533.6,16536.4,16533.6,16536.4,115.982,16536.40
2022-12-29 04:35:00,1672299300000,16536.4,16545.0,16536.4,16545.0,167.274,16545.00
2022-12-29 04:36:00,1672299360000,16545.0,16567.1,16544.9,16565.1,836.739,16565.10
2022-12-29 04:37:00,1672299420000,16565.1,16566.5,16553.2,16553.2,389.384,16553.20
2022-12-29 04:38:00,1672299480000,16553.3,16560.0,16553.2,16556.3,287.797,16556.30
2022-12-29 04:39:00,1672299540000,16556.3,16556.3,16555.2,16555.2,64.226,16555.20
2022-12-29 04:40:00,1672299600000,16555.3,16555.3,16549.0,16549.0,150.68,16549.00
2022-12-29 04:41:00,1672299660000,16549.0,16550.0,16549.0,16550.0,71.584,16550.00
2022-12-29 04:42:00,1672299720000,16550.0,16550.0,16545.9,16545.9,79.218,16545.90
2022-12-29 04:43:00,1672299780000,16546.0,16546.0,16545.0,16545.0,26.261,16545.00
2022-12-29 04:44:00,1672299840000,16545.0,16545.1,16543.5,16543.5,32.343,16543.50
2022-12-29 04:45:00,1672299900000,16543.6,16546.7,16543.5,16546.6,64.291,16546.60
2022-12-29 04:46:00,1672299960000,16546.6,16546.7,16543.6,16543.6,61.66,16543.60
2022-12-29 04:47:00,1672300020000,16543.6,16543.7,16543.5,16543.5,20.036,16543.50
2022-12-29 04:48:00,1672300080000,16543.6,16543.6,16543.5,16543.5,41.596,16543.50
2022-12-29 04:49:00,1672300140000,16543.6,16545.3,16543.5,16543.9,111.09,16543.90
2022-12-29 04:50:00,1672300200000,16544.0,16544.0,16541.1,16541.1,62.262,16541.10
2022-12-29 04:51:00,1672300260000,16541.1,16541.2,16541.1,16541.2,33.512,16541.20
2022-12-29 04:52:00,1672300320000,16541.1,16548.9,16541.1,16548.9,105.436,16548.90
2022-12-29 04:53:00,1672300380000,16548.9,16548.9,16545.4,16545.4,43.156,16545.40
2022-12-29 04:54:00,1672300440000,16545.4,16545.5,16545.4,16545.4,32.211,16545.40
2022-12-29 04:55:00,1672300500000,16545.5,16547.8,16545.4,16547.8,43.072,16547.80
2022-12-29 04:56:00,1672300560000,16547.7,16548.4,16547.7,16548.3,38.378,16548.30
2022-12-29 04:57:00,1672300620000,16548.3,16548.4,16548.3,16548.4,47.721,16548.40
2022-12-29 04:58:00,1672300680000,16548.4,16548.4,16548.3,16548.4,33.889,16548.40
2022-12-29 04:59:00,1672300740000,16548.4,16553.1,16548.4,16553.0,53.148,16553.00
2022-12-29 05:00:00,1672300800000,16553.0,16554.6,16553.0,16554.6,67.143,16554.60
2022-12-29 05:01:00,1672300860000,16554.6,16554.7,16554.5,16554.7,54.588,16554.70
2022-12-29 05:02:00,1672300920000,16554.6,16555.0,16554.6,16555.0,34.303,16555.00
2022-12-29 05:03:00,1672300980000,16555.0,16563.9,16555.0,16559.0,361.132,16559.00
2022-12-29 05:04:00,1672301040000,16559.0,16559.0,16552.0,16552.0,118.653,16552.00
2022-12-29 05:05:00,1672301100000,16552.0,16563.2,16551.3,16561.9,168.176,16561.90
2022-12-29 05:06:00,1672301160000,16561.9,16562.0,16561.6,16561.7,74.695,16561.70
2022-12-29 05:07:00,1672301220000,16561.6,16561.7,16557.5,16559.0,78.364,16559.00
2022-12-29 05:08:00,1672301280000,16559.0,16559.1,16559.0,16559.0,68.662,16559.00
2022-12-29 05:09:00,1672301340000,16559.0,16559.1,16548.9,16548.9,258.417,16548.90
2022-12-29 05:10:00,1672301400000,16548.9,16554.4,16548.9,16554.3,93.94,16554.30
2022-12-29 05:11:00,1672301460000,16554.4,16558.1,16554.3,16558.1,56.919,16558.10
2022-12-29 05:12:00,1672301520000,16558.1,16558.1,16555.5,16555.5,68.063,16555.50
